g_bar,g_obs
1.7404397720201503e-11,4.532179125365034e-11
1.637059424100817e-11,4.029929888646675e-11
1.558967740607198e-11,4.049730321334751e-11
1.5214370319403367e-11,3.902402066521331e-11
1.3936534675074197e-11,3.669863263253514e-11
1.3471230181203294e-11,3.423138556150772e-11
1.320725875570448e-11,3.281602529190219e-11
9.249025585789525e-12,2.5762872764780518e-11
9.527092507010858e-12,3.03910939364389e-11
9.298363861695715e-12,3.3647826630737567e-11
8.055929093680684e-12,3.0074575776108366e-11
7.255870826601432e-12,2.8676835260863084e-11
6.881751950458419e-12,2.6539274532483296e-11
6.337894818370168e-12,2.443286592776266e-11
6.5348104342190535e-12,2.3137556707712243e-11
6.274643984493286e-12,2.182461878106562e-11
6.303237291422529e-12,2.047896365568121e-11
5.97139322215427e-12,1.9389245388077007e-11
5.6140862833020974e-12,1.8770874568671072e-11
5.420774970119555e-12,1.7355083909502148e-11
5.1709682047715355e-12,1.6243575355141355e-11
1.454615265176064e-11,3.948071937783538e-11
1.64000054007345e-11,4.1353592838626056e-11
1.2460687153452869e-11,4.037060290199467e-11
1.103599589544178e-11,3.598315308381939e-11
9.00011071505725e-12,3.2890743141067186e-11
7.985729121660545e-12,3.064039209332469e-11
7.463884516865724e-12,2.7999143597815022e-11
6.172560218189673e-12,2.6533175699395117e-11
5.665978448068938e-12,2.418362647320035e-11
5.168342244545259e-12,2.2641262961762802e-11
4.791927328531774e-12,2.1570329791266707e-11
4.7719363746513004e-12,2.0646848319197496e-11
4.90602721970188e-12,2.0029578742709012e-11
5.021440351708728e-12,1.9937512695756473e-11
5.119842523583206e-12,2.052335367609995e-11
5.054315046586594e-12,2.0208566546868555e-11
3.5926688886831466e-12,1.5557201493688857e-11
7.417965414724974e-12,2.1036118054912612e-11
8.77042168730208e-12,2.5816022827445765e-11
7.43637898267678e-12,2.6284790947785114e-11
5.801209650528303e-12,2.5675918310114446e-11
4.241881824960453e-12,2.2167123115840524e-11
2.9316201966971156e-12,1.9755098372210734e-11
2.0136134343654624e-12,1.6341701144341413e-11
2.1197666882696048e-12,1.3066267012313674e-11
2.5843066146357613e-12,1.3707064160725859e-11
3.30266305308431e-12,1.5082778530607433e-11
4.031578617272595e-12,1.7122593188802714e-11
4.699982154094696e-12,2.1107009683751773e-11
5.241502370638195e-12,1.9892894907391617e-11
5.907709906378592e-12,2.1195215079371278e-11
6.1991250810110165e-12,2.1611939223734427e-11
6.397418337553701e-12,1.9888956444468196e-11
6.507334612891971e-12,1.9943977765591506e-11
6.545237719897473e-12,1.8834258756488178e-11
6.4583616985355395e-12,1.8266554839693493e-11
6.268537378226295e-12,1.8333950560133322e-11
6.1008824718958755e-12,1.7893323717589506e-11
5.8841264697713185e-12,1.893250624942135e-11
5.652504335184179e-12,1.8286814033735613e-11
5.469707105972864e-12,1.9320552756465203e-11
5.3651396589936235e-12,1.8975380651768644e-11
5.150876069441301e-12,1.7836804503637346e-11
4.9762059068604735e-12,2.0164799555596705e-11
4.819440165173938e-12,1.8245806019782626e-11
4.647269502336528e-12,1.8460449568509733e-11
4.485618693888562e-12,1.923933533133095e-11
4.333385752227008e-12,1.6881425285603548e-11
4.24108418081352e-12,1.744140331047108e-11
4.042887750542294e-12,1.6904151019333146e-11
3.919201188352767e-12,1.746411140233656e-11
3.805942105980491e-12,1.8124355041040945e-11
3.53253942536185e-12,1.8684381075826315e-11
3.2302868835322894e-12,1.8472602596533776e-11
2.948419808623384e-12,1.6105117354783783e-11
2.6996903029193647e-12,1.8142633810411955e-11
